cca_num,variable,Units,moe,High_Error,cca_name
4,B25024_010,29,49.658836071740545,TRUE,Lincoln Square
4,B25024_011,0,43.289721643826724,TRUE,Lincoln Square
4,B25032A_001,14692,676.839715146799,FALSE,Lincoln Square
4,B25032A_002,2694,290.33256792857395,FALSE,Lincoln Square
4,B25032A_003,286,144.1735065814798,TRUE,Lincoln Square
4,B25032A_004,1732,255.5621255194126,FALSE,Lincoln Square
4,B25032A_005,3019,426.5231529471759,FALSE,Lincoln Square
4,B25032A_006,2953,415.33600855211193,FALSE,Lincoln Square
4,B25032A_007,1686,276.41092597797217,FALSE,Lincoln Square
4,B25032A_008,1682,281.7853793226327,FALSE,Lincoln Square
4,B25032A_009,640,225.49057629976468,TRUE,Lincoln Square
4,B25032A_010,0,43.289721643826724,TRUE,Lincoln Square
4,B25032A_011,0,43.289721643826724,TRUE,Lincoln Square
4,B25032B_001,841,252.57474141330917,TRUE,Lincoln Square
4,B25032B_002,53,59.724366886556446,TRUE,Lincoln Square
4,B25032B_003,13,46.151923036857305,TRUE,Lincoln Square
4,B25032B_004,21,53.094255809833136,TRUE,Lincoln Square
4,B25032B_005,166,120.28715642162301,TRUE,Lincoln Square
4,B25032B_006,219,146.35231463834114,TRUE,Lincoln Square
4,B25032B_007,106,81.79242018671412,TRUE,Lincoln Square
4,B25032B_008,207,124.51907484397722,TRUE,Lincoln Square
4,B25032B_009,56,85.76129663198896,TRUE,Lincoln Square
4,B25032B_010,0,43.289721643826724,TRUE,Lincoln Square
4,B25032B_011,0,43.289721643826724,TRUE,Lincoln Square
4,B25032C_001,69,61.506097258727124,TRUE,Lincoln Square
4,B25032C_002,0,43.289721643826724,TRUE,Lincoln Square
4,B25032C_003,0,43.289721643826724,TRUE,Lincoln Square
4,B25032C_004,12,45.48626166217664,TRUE,Lincoln Square
4,B25032C_005,13,46.593991028886975,TRUE,Lincoln Square
4,B25032C_006,35,57.148928248918196,TRUE,Lincoln Square
4,B25032C_007,9,43.57751713900185,TRUE,Lincoln Square
4,B25032C_008,0,43.289721643826724,TRUE,Lincoln Square
4,B25032C_009,0,43.289721643826724,TRUE,Lincoln Square
4,B25032C_010,0,43.289721643826724,TRUE,Lincoln Square
4,B25032C_011,0,43.289721643826724,TRUE,Lincoln Square
4,B25032D_001,1795,296.26508400417356,FALSE,Lincoln Square
4,B25032D_002,154,83.3966426182733,TRUE,Lincoln Square
4,B25032D_003,89,68.05145112339633,TRUE,Lincoln Square
4,B25032D_004,369,141.37538682528864,TRUE,Lincoln Square
4,B25032D_005,347,131.0381623802776,TRUE,Lincoln Square
4,B25032D_006,299,141.47084505296488,TRUE,Lincoln Square
4,B25032D_007,159,102.58167477673582,TRUE,Lincoln Square
4,B25032D_008,333,142.13725760686393,TRUE,Lincoln Square
4,B25032D_009,45,74.3706931526122,TRUE,Lincoln Square
4,B25032D_010,0,43.289721643826724,TRUE,Lincoln Square
4,B25032D_011,0,43.289721643826724,TRUE,Lincoln Square
4,B25032E_001,0,43.289721643826724,TRUE,Lincoln Square
4,B25032E_002,0,43.289721643826724,TRUE,Lincoln Square
4,B25032E_003,0,43.289721643826724,TRUE,Lincoln Square
4,B25032E_004,0,43.289721643826724,TRUE,Lincoln Square
4,B25032E_005,0,43.289721643826724,TRUE,Lincoln Square
4,B25032E_006,0,43.289721643826724,TRUE,Lincoln Square
4,B25032E_007,0,43.289721643826724,TRUE,Lincoln Square
4,B25032E_008,0,43.289721643826724,TRUE,Lincoln Square
4,B25032E_009,0,43.289721643826724,TRUE,Lincoln Square
4,B25032E_010,0,43.289721643826724,TRUE,Lincoln Square
4,B25032E_011,0,43.289721643826724,TRUE,Lincoln Square
4,B25032F_001,756,212.85206130080113,TRUE,Lincoln Square
4,B25032F_002,67,75.82216034906945,TRUE,Lincoln Square
4,B25032F_003,26,55.66866263886712,TRUE,Lincoln Square
4,B25032F_004,69,67.46109990209172,TRUE,Lincoln Square
4,B25032F_005,239,129.2749008895385,TRUE,Lincoln Square
4,B25032F_006,265,134.12307780542466,TRUE,Lincoln Square
4,B25032F_007,0,43.289721643826724,TRUE,Lincoln Square
4,B25032F_008,66,77.9615289742319,TRUE,Lincoln Square
4,B25032F_009,24,48.394214530251446,TRUE,Lincoln Square
4,B25032F_010,0,43.289721643826724,TRUE,Lincoln Square
4,B25032F_011,0,43.289721643826724,TRUE,Lincoln Square
4,B25032G_001,1215,268.6652191855135,TRUE,Lincoln Square
4,B25032G_002,88,61.652250567193406,TRUE,Lincoln Square
4,B25032G_003,0,43.289721643826724,TRUE,Lincoln Square
4,B25032G_004,223,129.22461065911554,TRUE,Lincoln Square
4,B25032G_005,338,142.13725760686393,TRUE,Lincoln Square
4,B25032G_006,297,142.62538343506742,TRUE,Lincoln Square
4,B25032G_007,131,91.01098834756164,TRUE,Lincoln Square
4,B25032G_008,109,76.78541528180986,TRUE,Lincoln Square
4,B25032G_009,0,43.289721643826724,TRUE,Lincoln Square
4,B25032G_010,29,49.658836071740545,TRUE,Lincoln Square
4,B25032G_011,0,43.289721643826724,TRUE,Lincoln Square
4,B25032H_001,13659,665.8550893400155,FALSE,Lincoln Square
4,B25032H_002,2483,285.8653529198668,FALSE,Lincoln Square
4,B25032H_003,260,141.09925584495477,TRUE,Lincoln Square
4,B25032H_004,1562,241.88840402135858,FALSE,Lincoln Square
4,B25032H_005,2846,405.2357338636365,FALSE,Lincoln Square
4,B25032H_006,2774,408.8752866094991,FALSE,Lincoln Square
4,B25032H_007,1654,274.85996434548264,FALSE,Lincoln Square
4,B25032H_008,1544,269.9259157620846,FALSE,Lincoln Square
4,B25032H_009,536,205.7644284126875,TRUE,Lincoln Square
4,B25032H_010,0,43.289721643826724,TRUE,Lincoln Square
4,B25032H_011,0,43.289721643826724,TRUE,Lincoln Square
4,B25032I_001,2569,353.1925820285585,FALSE,Lincoln Square
4,B25032I_002,317,107.54998837749821,TRUE,Lincoln Square
4,B25032I_003,52,58.83026432033091,TRUE,Lincoln Square
4,B25032I_004,370,165.7709262808168,TRUE,Lincoln Square
4,B25032I_005,659,213.04929007157006,TRUE,Lincoln Square
4,B25032I_006,641,173.80448785920345,TRUE,Lincoln Square
4,B25032I_007,132,95.82797086446107,TRUE,Lincoln Square
4,B25032I_008,264,135.21464417732275,TRUE,Lincoln Square
4,B25032I_009,118,115.59844289608749,TRUE,Lincoln Square
4,B25032I_010,16,47.01063709417264,TRUE,Lincoln Square
4,B25032I_011,0,43.289721643826724,TRUE,Lincoln Square
5,B25024_001,15871,552.1159298553158,FALSE,North Center
5,B25024_002,4616,339.3523242884893,FALSE,North Center
5,B25024_003,537,121.79080425056729,TRUE,North Center
5,B25024_004,2608,319.21779399024734,FALSE,North Center
5,B25024_005,3877,440.6234219829899,FALSE,North Center
5,B25024_006,1788,254.15743152620976,FALSE,North Center
5,B25024_007,1020,234.53357968529795,TRUE,North Center
5,B25024_008,864,181.95878654244757,TRUE,North Center
5,B25024_009,536,118.94956914591998,TRUE,North Center
5,B25024_010,17,49.949974974968704,TRUE,North Center
5,B25024_011,8,48.28043081829324,TRUE,North Center
5,B25032A_001,12048,537.6978705555752,FALSE,North Center
5,B25032A_002,3947,322.01242212063806,FALSE,North Center
5,B25032A_003,386,93.22016949137134,TRUE,North Center
