GEOID,NAME,variable,estimate,moe,High_Error
2545000,"New Bedford city, Massachusetts",B25024_005,11996,767,FALSE
2545560,"Newton city, Massachusetts",B25024_005,1653,326,FALSE
2552490,"Peabody city, Massachusetts",B25024_005,1664,339,FALSE
2555745,"Quincy city, Massachusetts",B25024_005,5249,681,FALSE
2556585,"Revere city, Massachusetts",B25024_005,2482,453,FALSE
2562535,"Somerville city, Massachusetts",B25024_005,9939,775,FALSE
2567000,"Springfield city, Massachusetts",B25024_005,6206,663,FALSE
2569170,"Taunton city, Massachusetts",B25024_005,3616,525,FALSE
2572600,"Waltham city, Massachusetts",B25024_005,3710,463,FALSE
2578972,"Weymouth Town city, Massachusetts",B25024_005,868,265,FALSE
2582000,"Worcester city, Massachusetts",B25024_005,20923,937,FALSE
2603000,"Ann Arbor city, Michigan",B25024_005,3486,524,FALSE
2605920,"Battle Creek city, Michigan",B25024_005,970,223,FALSE
2621000,"Dearborn city, Michigan",B25024_005,948,240,FALSE
2621020,"Dearborn Heights city, Michigan",B25024_005,943,344,TRUE
2622000,"Detroit city, Michigan",B25024_005,8171,636,FALSE
2627440,"Farmington Hills city, Michigan",B25024_005,1333,269,FALSE
2629000,"Flint city, Michigan",B25024_005,1057,219,FALSE
2634000,"Grand Rapids city, Michigan",B25024_005,4962,724,FALSE
2642160,"Kalamazoo city, Michigan",B25024_005,2257,341,FALSE
2642820,"Kentwood city, Michigan",B25024_005,554,192,TRUE
2646000,"Lansing city, Michigan",B25024_005,2212,416,FALSE
2649000,"Livonia city, Michigan",B25024_005,609,148,FALSE
2659440,"Novi city, Michigan",B25024_005,1213,255,FALSE
2665440,"Pontiac city, Michigan",B25024_005,1396,381,FALSE
2669035,"Rochester Hills city, Michigan",B25024_005,875,208,FALSE
2670040,"Royal Oak city, Michigan",B25024_005,1462,364,FALSE
2670760,"St. Clair Shores city, Michigan",B25024_005,720,167,FALSE
2674900,"Southfield city, Michigan",B25024_005,1990,402,FALSE
2676460,"Sterling Heights city, Michigan",B25024_005,1944,428,FALSE
2679000,"Taylor city, Michigan",B25024_005,733,329,TRUE
2680700,"Troy city, Michigan",B25024_005,1077,172,FALSE
2684000,"Warren city, Michigan",B25024_005,1484,296,FALSE
2686000,"Westland city, Michigan",B25024_005,1546,298,FALSE
2688940,"Wyoming city, Michigan",B25024_005,891,265,FALSE
2701900,"Apple Valley city, Minnesota",B25024_005,306,148,TRUE
2706382,"Blaine city, Minnesota",B25024_005,279,112,TRUE
2706616,"Bloomington city, Minnesota",B25024_005,924,215,FALSE
2707966,"Brooklyn Park city, Minnesota",B25024_005,628,226,TRUE
2708794,"Burnsville city, Minnesota",B25024_005,575,191,TRUE
2713114,"Coon Rapids city, Minnesota",B25024_005,288,109,TRUE
2717000,"Duluth city, Minnesota",B25024_005,2263,289,FALSE
2717288,"Eagan city, Minnesota",B25024_005,570,157,FALSE
2718116,"Eden Prairie city, Minnesota",B25024_005,352,110,FALSE
2718188,"Edina city, Minnesota",B25024_005,218,98,TRUE
2735180,"Lakeville city, Minnesota",B25024_005,189,90,TRUE
2740166,"Maple Grove city, Minnesota",B25024_005,353,107,FALSE
2743000,"Minneapolis city, Minnesota",B25024_005,7555,640,FALSE
2743252,"Minnetonka city, Minnesota",B25024_005,408,140,TRUE
2751730,"Plymouth city, Minnesota",B25024_005,540,214,TRUE
2754880,"Rochester city, Minnesota",B25024_005,3167,464,FALSE
2756896,"St. Cloud city, Minnesota",B25024_005,773,278,TRUE
2758000,"St. Paul city, Minnesota",B25024_005,5428,542,FALSE
2771428,"Woodbury city, Minnesota",B25024_005,382,174,TRUE
2829700,"Gulfport city, Mississippi",B25024_005,2192,471,FALSE
2836000,"Jackson city, Mississippi",B25024_005,3550,546,FALSE
2869280,"Southaven city, Mississippi",B25024_005,830,295,TRUE
2906652,"Blue Springs city, Missouri",B25024_005,1244,300,FALSE
2915670,"Columbia city, Missouri",B25024_005,3723,468,FALSE
2924778,"Florissant city, Missouri",B25024_005,1082,471,TRUE
2935000,"Independence city, Missouri",B25024_005,1599,272,FALSE
2937592,"Joplin city, Missouri",B25024_005,819,213,FALSE
2938000,"Kansas City city, Missouri",B25024_005,10185,776,FALSE
2941348,"Lee's Summit city, Missouri",B25024_005,1483,529,TRUE
2954074,"O'Fallon city, Missouri",B25024_005,700,218,FALSE
2964082,"St. Charles city, Missouri",B25024_005,1456,278,FALSE
2964550,"St. Joseph city, Missouri",B25024_005,1702,312,FALSE
2965000,"St. Louis city, Missouri",B25024_005,23833,1234,FALSE
2965126,"St. Peters city, Missouri",B25024_005,1472,331,FALSE
2970000,"Springfield city, Missouri",B25024_005,2239,371,FALSE
3006550,"Billings city, Montana",B25024_005,3021,452,FALSE
3008950,"Bozeman city, Montana",B25024_005,2469,391,FALSE
3032800,"Great Falls city, Montana",B25024_005,1746,254,FALSE
3050200,"Missoula city, Montana",B25024_005,2873,366,FALSE
3103950,"Bellevue city, Nebraska",B25024_005,404,161,TRUE
3119595,"Grand Island city, Nebraska",B25024_005,1499,323,FALSE
3128000,"Lincoln city, Nebraska",B25024_005,3921,564,FALSE
3137000,"Omaha city, Nebraska",B25024_005,4407,498,FALSE
3209700,"Carson City, Nevada",B25024_005,1270,284,FALSE
3223770,"Enterprise CDP, Nevada",B25024_005,2842,449,FALSE
3231900,"Henderson city, Nevada",B25024_005,6757,660,FALSE
3240000,"Las Vegas city, Nevada",B25024_005,19502,961,FALSE
3251800,"North Las Vegas city, Nevada",B25024_005,4732,556,FALSE
3254600,"Paradise CDP, Nevada",B25024_005,8833,763,FALSE
3260600,"Reno city, Nevada",B25024_005,8187,751,FALSE
3268400,"Sparks city, Nevada",B25024_005,2221,402,FALSE
3268585,"Spring Valley CDP, Nevada",B25024_005,7292,704,FALSE
3271400,"Sunrise Manor CDP, Nevada",B25024_005,6826,560,FALSE
3345140,"Manchester city, New Hampshire",B25024_005,6780,687,FALSE
3350260,"Nashua city, New Hampshire",B25024_005,2790,406,FALSE
3403580,"Bayonne city, New Jersey",B25024_005,3464,392,FALSE
3410000,"Camden city, New Jersey",B25024_005,1321,306,FALSE
3413690,"Clifton city, New Jersey",B25024_005,3029,428,FALSE
3419390,"East Orange city, New Jersey",B25024_005,3449,465,FALSE
3421000,"Elizabeth city, New Jersey",B25024_005,7358,704,FALSE
3432250,"Hoboken city, New Jersey",B25024_005,4163,518,FALSE
3436000,"Jersey City city, New Jersey",B25024_005,15133,964,FALSE
3438580,"Lakewood CDP, New Jersey",B25024_005,493,256,TRUE
3451000,"Newark city, New Jersey",B25024_005,27260,1354,FALSE
3451210,"New Brunswick city, New Jersey",B25024_005,1620,336,FALSE
3456550,"Passaic city, New Jersey",B25024_005,2623,361,FALSE
3457000,"Paterson city, New Jersey",B25024_005,10656,683,FALSE
3458200,"Perth Amboy city, New Jersey",B25024_005,2721,477,FALSE
3459190,"Plainfield city, New Jersey",B25024_005,2145,393,FALSE
3473110,"Toms River CDP, New Jersey",B25024_005,647,195,FALSE
3474000,"Trenton city, New Jersey",B25024_005,2386,497,FALSE
3474630,"Union City city, New Jersey",B25024_005,5599,565,FALSE
3476070,"Vineland city, New Jersey",B25024_005,986,349,TRUE
3479610,"West New York town, New Jersey",B25024_005,2216,431,FALSE
3502000,"Albuquerque city, New Mexico",B25024_005,16177,993,FALSE
3539380,"Las Cruces city, New Mexico",B25024_005,3395,596,FALSE
3563460,"Rio Rancho city, New Mexico",B25024_005,1283,326,FALSE
3570500,"Santa Fe city, New Mexico",B25024_005,2300,355,FALSE
3601000,"Albany city, New York",B25024_005,7234,733,FALSE
3608026,"Brentwood CDP, New York",B25024_005,87,74,TRUE
3611000,"Buffalo city, New York",B25024_005,10262,880,FALSE
3615000,"Cheektowaga CDP, New York",B25024_005,1954,361,FALSE
3633139,"Hempstead village, New York",B25024_005,619,217,TRUE
3637737,"Irondequoit CDP, New York",B25024_005,1072,261,FALSE
3642081,"Levittown CDP, New York",B25024_005,85,109,TRUE
3649121,"Mount Vernon city, New York",B25024_005,3342,543,FALSE
3650617,"New Rochelle city, New York",B25024_005,2368,444,FALSE
3651000,"New York city, New York",B25024_005,329814,5485,FALSE
3663000,"Rochester city, New York",B25024_005,9755,788,FALSE
3665508,"Schenectady city, New York",B25024_005,3081,455,FALSE
3673000,"Syracuse city, New York",B25024_005,6600,674,FALSE
3675021,"Tonawanda Town CDP, New York",B25024_005,1115,302,FALSE
3675484,"Troy city, New York",B25024_005,4527,470,FALSE
3676540,"Utica city, New York",B25024_005,2987,365,FALSE
3681677,"White Plains city, New York",B25024_005,1164,244,FALSE
3684000,"Yonkers city, New York",B25024_005,9592,878,FALSE
3701520,"Apex town, North Carolina",B25024_005,345,177,TRUE
3702140,"Asheville city, North Carolina",B25024_005,2613,415,FALSE
3709060,"Burlington city, North Carolina",B25024_005,1745,410,FALSE
3710740,"Cary town, North Carolina",B25024_005,1002,265,FALSE
3711800,"Chapel Hill town, North Carolina",B25024_005,1057,291,FALSE
3712000,"Charlotte city, North Carolina",B25024_005,10386,918,FALSE
3714100,"Concord city, North Carolina",B25024_005,941,282,FALSE
3719000,"Durham city, North Carolina",B25024_005,5229,650,FALSE
3722920,"Fayetteville city, North Carolina",B25024_005,4080,410,FALSE
3725580,"Gastonia city, North Carolina",B25024_005,2325,449,FALSE
3728000,"Greensboro city, North Carolina",B25024_005,7924,820,FALSE
3728080,"Greenville city, North Carolina",B25024_005,1648,391,FALSE
3731400,"High Point city, North Carolina",B25024_005,1707,387,FALSE
3733120,"Huntersville town, North Carolina",B25024_005,384,272,TRUE
3734200,"Jacksonville city, North Carolina",B25024_005,1152,276,FALSE
3735200,"Kannapolis city, North Carolina",B25024_005,542,242,TRUE
3744220,"Mooresville town, North Carolina",B25024_005,657,180,FALSE
3755000,"Raleigh city, North Carolina",B25024_005,8203,779,FALSE
3757500,"Rocky Mount city, North Carolina",B25024_005,1439,317,FALSE
3774440,"Wilmington city, North Carolina",B25024_005,4166,561,FALSE
3775000,"Winston-Salem city, North Carolina",B25024_005,5518,722,FALSE
3807200,"Bismarck city, North Dakota",B25024_005,1289,343,FALSE
3825700,"Fargo city, North Dakota",B25024_005,1893,351,FALSE
3832060,"Grand Forks city, North Dakota",B25024_005,1175,284,FALSE
3901000,"Akron city, Ohio",B25024_005,3674,476,FALSE
3912000,"Canton city, Ohio",B25024_005,1754,373,FALSE
3915000,"Cincinnati city, Ohio",B25024_005,18648,1167,FALSE
3916000,"Cleveland city, Ohio",B25024_005,11483,749,FALSE
3918000,"Columbus city, Ohio",B25024_005,38107,1952,FALSE
3919778,"Cuyahoga Falls city, Ohio",B25024_005,1013,207,FALSE
3921000,"Dayton city, Ohio",B25024_005,4834,609,FALSE
3925256,"Elyria city, Ohio",B25024_005,780,223,FALSE
3933012,"Hamilton city, Ohio",B25024_005,1589,304,FALSE
3940040,"Kettering city, Ohio",B25024_005,2842,311,FALSE
3941664,"Lakewood city, Ohio",B25024_005,1480,242,FALSE
3944856,"Lorain city, Ohio",B25024_005,1071,268,FALSE
3949840,"Middletown city, Ohio",B25024_005,1325,279,FALSE
3954040,"Newark city, Ohio",B25024_005,2428,355,FALSE
3961000,"Parma city, Ohio",B25024_005,205,99,TRUE
3974118,"Springfield city, Ohio",B25024_005,1345,252,FALSE
3977000,"Toledo city, Ohio",B25024_005,5510,531,FALSE
3988000,"Youngstown city, Ohio",B25024_005,1122,333,FALSE
4009050,"Broken Arrow city, Oklahoma",B25024_005,678,151,FALSE
4023200,"Edmond city, Oklahoma",B25024_005,1132,244,FALSE
4023950,"Enid city, Oklahoma",B25024_005,1052,302,FALSE
4041850,"Lawton city, Oklahoma",B25024_005,1446,309,FALSE
4048350,"Midwest City city, Oklahoma",B25024_005,566,180,FALSE
4049200,"Moore city, Oklahoma",B25024_005,380,146,TRUE
4052500,"Norman city, Oklahoma",B25024_005,3621,566,FALSE
4055000,"Oklahoma City city, Oklahoma",B25024_005,11775,925,FALSE
4075000,"Tulsa city, Oklahoma",B25024_005,8747,474,FALSE
4101000,"Albany city, Oregon",B25024_005,1475,315,FALSE
4101650,"Aloha CDP, Oregon",B25024_005,856,204,FALSE
4105350,"Beaverton city, Oregon",B25024_005,2869,481,FALSE
4105800,"Bend city, Oregon",B25024_005,1911,440,FALSE
4115800,"Corvallis city, Oregon",B25024_005,2249,331,FALSE
4123850,"Eugene city, Oregon",B25024_005,4879,600,FALSE
4131250,"Gresham city, Oregon",B25024_005,2971,493,FALSE
4134100,"Hillsboro city, Oregon",B25024_005,1898,542,FALSE
4147000,"Medford city, Oregon",B25024_005,2733,473,FALSE
4159000,"Portland city, Oregon",B25024_005,14826,1213,FALSE
4164900,"Salem city, Oregon",B25024_005,4377,710,FALSE
4169600,"Springfield city, Oregon",B25024_005,1514,280,FALSE
4173650,"Tigard city, Oregon",B25024_005,1888,415,FALSE
4202000,"Allentown city, Pennsylvania",B25024_005,4601,572,FALSE
4206088,"Bethlehem city, Pennsylvania",B25024_005,2165,440,FALSE
4224000,"Erie city, Pennsylvania",B25024_005,3476,440,FALSE
4232800,"Harrisburg city, Pennsylvania",B25024_005,1633,321,FALSE
4241216,"Lancaster city, Pennsylvania",B25024_005,2098,333,FALSE
4242928,"Levittown CDP, Pennsylvania",B25024_005,184,118,TRUE
4260000,"Philadelphia city, Pennsylvania",B25024_005,45163,2075,FALSE
4261000,"Pittsburgh city, Pennsylvania",B25024_005,10967,700,FALSE
4263624,"Reading city, Pennsylvania",B25024_005,3761,527,FALSE
4269000,"Scranton city, Pennsylvania",B25024_005,3773,452,FALSE
4419180,"Cranston city, Rhode Island",B25024_005,2534,437,FALSE
4454640,"Pawtucket city, Rhode Island",B25024_005,7670,654,FALSE
4459000,"Providence city, Rhode Island",B25024_005,21397,1168,FALSE
4474300,"Warwick city, Rhode Island",B25024_005,1320,364,FALSE
4513330,"Charleston city, South Carolina",B25024_005,3932,583,FALSE
4516000,"Columbia city, South Carolina",B25024_005,3613,488,FALSE
4530850,"Greenville city, South Carolina",B25024_005,1868,319,FALSE
4548535,"Mount Pleasant town, South Carolina",B25024_005,1204,389,FALSE
4550875,"North Charleston city, South Carolina",B25024_005,2582,454,FALSE
4561405,"Rock Hill city, South Carolina",B25024_005,1407,331,FALSE
4570270,"Summerville town, South Carolina",B25024_005,737,291,TRUE
4652980,"Rapid City city, South Dakota",B25024_005,1656,336,FALSE
4659020,"Sioux Falls city, South Dakota",B25024_005,3508,615,FALSE
4703440,"Bartlett city, Tennessee",B25024_005,189,96,TRUE
4714000,"Chattanooga city, Tennessee",B25024_005,3223,401,FALSE
4715160,"Clarksville city, Tennessee",B25024_005,5332,697,FALSE
4716420,"Collierville town, Tennessee",B25024_005,685,205,FALSE
4727740,"Franklin city, Tennessee",B25024_005,1036,320,FALSE
4733280,"Hendersonville city, Tennessee",B25024_005,595,261,TRUE
4737640,"Jackson city, Tennessee",B25024_005,2360,457,FALSE
4738320,"Johnson City city, Tennessee",B25024_005,2866,412,FALSE
4739560,"Kingsport city, Tennessee",B25024_005,1632,357,FALSE
4740000,"Knoxville city, Tennessee",B25024_005,4213,684,FALSE
4748000,"Memphis city, Tennessee",B25024_005,19455,1179,FALSE
4751560,"Murfreesboro city, Tennessee",B25024_005,2662,533,FALSE
4752006,"Nashville-Davidson metropolitan government (balance), Tennessee",B25024_005,11220,956,FALSE
4769420,"Smyrna town, Tennessee",B25024_005,760,177,FALSE
4770580,"Spring Hill city, Tennessee",B25024_005,333,190,TRUE
4801000,"Abilene city, Texas",B25024_005,2464,331,FALSE
4801924,"Allen city, Texas",B25024_005,270,129,TRUE
4803000,"Amarillo city, Texas",B25024_005,2260,387,FALSE
4804000,"Arlington city, Texas",B25024_005,6634,842,FALSE
4804462,"Atascocita CDP, Texas",B25024_005,13,26,TRUE
4805000,"Austin city, Texas",B25024_005,19350,1408,FALSE
4806128,"Baytown city, Texas",B25024_005,1448,371,FALSE
4807000,"Beaumont city, Texas",B25024_005,2286,411,FALSE
4810768,"Brownsville city, Texas",B25024_005,2987,427,FALSE
4810912,"Bryan city, Texas",B25024_005,2945,471,FALSE
4813024,"Carrollton city, Texas",B25024_005,2447,370,FALSE
4813552,"Cedar Park city, Texas",B25024_005,412,170,TRUE
4815976,"College Station city, Texas",B25024_005,5198,578,FALSE
4816432,"Conroe city, Texas",B25024_005,1519,338,FALSE
4817000,"Corpus Christi city, Texas",B25024_005,8138,790,FALSE
4819000,"Dallas city, Texas",B25024_005,28532,1681,FALSE
4819972,"Denton city, Texas",B25024_005,3567,470,FALSE
4820092,"DeSoto city, Texas",B25024_005,782,200,FALSE
4822660,"Edinburg city, Texas",B25024_005,3541,758,FALSE
4824000,"El Paso city, Texas",B25024_005,12158,1036,FALSE
4824768,"Euless city, Texas",B25024_005,1423,316,FALSE
4826232,"Flower Mound town, Texas",B25024_005,159,77,TRUE
4827000,"Fort Worth city, Texas",B25024_005,12885,1075,FALSE
4827684,"Frisco city, Texas",B25024_005,614,219,TRUE
4828068,"Galveston city, Texas",B25024_005,1830,306,FALSE
4829000,"Garland city, Texas",B25024_005,2711,628,FALSE
4829336,"Georgetown city, Texas",B25024_005,1075,283,FALSE
4830464,"Grand Prairie city, Texas",B25024_005,2481,464,FALSE
4830644,"Grapevine city, Texas",B25024_005,733,204,FALSE
4832372,"Harlingen city, Texas",B25024_005,2039,398,FALSE
4835000,"Houston city, Texas",B25024_005,46633,1808,FALSE
4837000,"Irving city, Texas",B25024_005,5697,639,FALSE
4839148,"Killeen city, Texas",B25024_005,5652,677,FALSE
4841464,"Laredo city, Texas",B25024_005,3903,514,FALSE
4841980,"League City city, Texas",B25024_005,651,226,TRUE
4842016,"Leander city, Texas",B25024_005,147,103,TRUE
4842508,"Lewisville city, Texas",B25024_005,1873,370,FALSE
4843888,"Longview city, Texas",B25024_005,2184,433,FALSE
4845000,"Lubbock city, Texas",B25024_005,5738,770,FALSE
4845384,"McAllen city, Texas",B25024_005,3746,561,FALSE
4845744,"McKinney city, Texas",B25024_005,1232,352,FALSE
4846452,"Mansfield city, Texas",B25024_005,94,70,TRUE
4847892,"Mesquite city, Texas",B25024_005,1588,376,FALSE
4848072,"Midland city, Texas",B25024_005,2276,617,FALSE
4848768,"Mission city, Texas",B25024_005,1459,392,FALSE
4848804,"Missouri City city, Texas",B25024_005,233,191,TRUE
4850820,"New Braunfels city, Texas",B25024_005,876,282,FALSE
4852356,"North Richland Hills city, Texas",B25024_005,1108,266,FALSE
4853388,"Odessa city, Texas",B25024_005,1807,427,FALSE
4856000,"Pasadena city, Texas",B25024_005,1928,400,FALSE
4856348,"Pearland city, Texas",B25024_005,324,246,TRUE
4857176,"Pflugerville city, Texas",B25024_005,1140,330,FALSE
4857200,"Pharr city, Texas",B25024_005,2455,559,FALSE
4858016,"Plano city, Texas",B25024_005,3408,549,FALSE
4858820,"Port Arthur city, Texas",B25024_005,1217,281,FALSE
4861796,"Richardson city, Texas",B25024_005,2530,509,FALSE
4863500,"Round Rock city, Texas",B25024_005,996,292,FALSE
4863572,"Rowlett city, Texas",B25024_005,143,111,TRUE
4864472,"San Angelo city, Texas",B25024_005,1331,324,FALSE
4865000,"San Antonio city, Texas",B25024_005,33144,1768,FALSE
4865600,"San Marcos city, Texas",B25024_005,2725,533,FALSE
4869596,"Spring CDP, Texas",B25024_005,466,175,TRUE
4870808,"Sugar Land city, Texas",B25024_005,185,86,TRUE
4872176,"Temple city, Texas",B25024_005,1579,335,FALSE
4872392,"Texas City city, Texas",B25024_005,406,229,TRUE
4872656,"The Woodlands CDP, Texas",B25024_005,18,20,TRUE
4874144,"Tyler city, Texas",B25024_005,1381,296,FALSE
4875428,"Victoria city, Texas",B25024_005,2361,345,FALSE
4876000,"Waco city, Texas",B25024_005,3292,449,FALSE
4879000,"Wichita Falls city, Texas",B25024_005,2419,382,FALSE
4880356,"Wylie city, Texas",B25024_005,120,76,TRUE
4920120,"Draper city, Utah",B25024_005,560,246,TRUE
4934970,"Herriman city, Utah",B25024_005,49,51,TRUE
4943660,"Layton city, Utah",B25024_005,941,321,TRUE
4944320,"Lehi city, Utah",B25024_005,555,247,TRUE
4945860,"Logan city, Utah",B25024_005,3436,439,FALSE
4950150,"Millcreek city, Utah",B25024_005,699,213,FALSE
4953230,"Murray city, Utah",B25024_005,1173,273,FALSE
4955980,"Ogden city, Utah",B25024_005,2311,350,FALSE
4957300,"Orem city, Utah",B25024_005,2877,416,FALSE
4962470,"Provo city, Utah",B25024_005,2603,318,FALSE
4965330,"St. George city, Utah",B25024_005,1534,370,FALSE
4967000,"Salt Lake City city, Utah",B25024_005,5303,615,FALSE
4967440,"Sandy city, Utah",B25024_005,489,200,TRUE
4970850,"South Jordan city, Utah",B25024_005,210,151,TRUE
4975360,"Taylorsville city, Utah",B25024_005,833,218,FALSE
4982950,"West Jordan city, Utah",B25024_005,707,188,FALSE
4983470,"West Valley City city, Utah",B25024_005,1993,317,FALSE
5101000,"Alexandria city, Virginia",B25024_005,2321,424,FALSE
5103000,"Arlington CDP, Virginia",B25024_005,4366,462,FALSE
5114440,"Centreville CDP, Virginia",B25024_005,369,120,FALSE
5116000,"Chesapeake city, Virginia",B25024_005,3350,606,FALSE
5121088,"Dale City CDP, Virginia",B25024_005,167,164,TRUE
5135000,"Hampton city, Virginia",B25024_005,3396,560,FALSE
5135624,"Harrisonburg city, Virginia",B25024_005,1574,293,FALSE
5147672,"Lynchburg city, Virginia",B25024_005,1209,247,FALSE
5156000,"Newport News city, Virginia",B25024_005,5774,771,FALSE
5157000,"Norfolk city, Virginia",B25024_005,7993,681,FALSE
5164000,"Portsmouth city, Virginia",B25024_005,2799,418,FALSE
5166672,"Reston CDP, Virginia",B25024_005,589,166,FALSE
5167000,"Richmond city, Virginia",B25024_005,7301,720,FALSE
5168000,"Roanoke city, Virginia",B25024_005,1921,385,FALSE
5176432,"Suffolk city, Virginia",B25024_005,832,195,FALSE
5182000,"Virginia Beach city, Virginia",B25024_005,8844,787,FALSE
5303180,"Auburn city, Washington",B25024_005,2130,407,FALSE
5305210,"Bellevue city, Washington",B25024_005,2785,414,FALSE
5305280,"Bellingham city, Washington",B25024_005,3102,460,FALSE
5308850,"Burien city, Washington",B25024_005,720,219,FALSE
5322640,"Everett city, Washington",B25024_005,3177,508,FALSE
5323515,"Federal Way city, Washington",B25024_005,4146,650,FALSE
5335275,"Kennewick city, Washington",B25024_005,1792,395,FALSE
5335415,"Kent city, Washington",B25024_005,2131,438,FALSE
5335940,"Kirkland city, Washington",B25024_005,1497,327,FALSE
5336745,"Lacey city, Washington",B25024_005,1409,327,FALSE
5338038,"Lakewood city, Washington",B25024_005,2589,546,FALSE
5343955,"Marysville city, Washington",B25024_005,739,223,FALSE
5351300,"Olympia city, Washington",B25024_005,1150,285,FALSE
5353545,"Pasco city, Washington",B25024_005,1009,285,FALSE
5357535,"Redmond city, Washington",B25024_005,2185,360,FALSE
5357745,"Renton city, Washington",B25024_005,2295,366,FALSE
5358235,"Richland city, Washington",B25024_005,709,185,FALSE
5361115,"Sammamish city, Washington",B25024_005,582,260,TRUE
5363000,"Seattle city, Washington",B25024_005,12496,966,FALSE
5363960,"Shoreline city, Washington",B25024_005,675,241,TRUE
5365922,"South Hill CDP, Washington",B25024_005,851,378,TRUE
5367000,"Spokane city, Washington",B25024_005,4072,501,FALSE
5367167,"Spokane Valley city, Washington",B25024_005,1196,270,FALSE
5370000,"Tacoma city, Washington",B25024_005,4385,536,FALSE
5374060,"Vancouver city, Washington",B25024_005,4166,480,FALSE
5380010,"Yakima city, Washington",B25024_005,2433,401,FALSE
5502375,"Appleton city, Wisconsin",B25024_005,949,225,FALSE
5522300,"Eau Claire city, Wisconsin",B25024_005,2535,387,FALSE
5531000,"Green Bay city, Wisconsin",B25024_005,2491,391,FALSE
5537825,"Janesville city, Wisconsin",B25024_005,886,217,FALSE
5539225,"Kenosha city, Wisconsin",B25024_005,2129,404,FALSE
5540775,"La Crosse city, Wisconsin",B25024_005,1726,357,FALSE
5548000,"Madison city, Wisconsin",B25024_005,8472,655,FALSE
5553000,"Milwaukee city, Wisconsin",B25024_005,18441,1138,FALSE
5560500,"Oshkosh city, Wisconsin",B25024_005,1620,281,FALSE
5566000,"Racine city, Wisconsin",B25024_005,1533,355,FALSE
5584250,"Waukesha city, Wisconsin",B25024_005,2099,430,FALSE
5585300,"West Allis city, Wisconsin",B25024_005,1481,299,FALSE
5613150,"Casper city, Wyoming",B25024_005,933,286,FALSE
5613900,"Cheyenne city, Wyoming",B25024_005,2839,469,FALSE
7206593,"Bayamón zona urbana, Puerto Rico",B25024_005,3867,443,FALSE
7210334,"Caguas zona urbana, Puerto Rico",B25024_005,2002,320,FALSE
7214290,"Carolina zona urbana, Puerto Rico",B25024_005,1365,222,FALSE
7232522,"Guaynabo zona urbana, Puerto Rico",B25024_005,1007,220,FALSE
7252431,"Mayagüez zona urbana, Puerto Rico",B25024_005,1959,286,FALSE
7263820,"Ponce zona urbana, Puerto Rico",B25024_005,1571,266,FALSE
7276770,"San Juan zona urbana, Puerto Rico",B25024_005,10465,679,FALSE
0103076,"Auburn city, Alabama",B25024_006,2945,589,FALSE
0107000,"Birmingham city, Alabama",B25024_006,9786,830,FALSE
0120104,"Decatur city, Alabama",B25024_006,2251,415,FALSE
0121184,"Dothan city, Alabama",B25024_006,2182,220,FALSE
0135896,"Hoover city, Alabama",B25024_006,2648,429,FALSE
0137000,"Huntsville city, Alabama",B25024_006,9035,960,FALSE
0145784,"Madison city, Alabama",B25024_006,1023,366,TRUE
0150000,"Mobile city, Alabama",B25024_006,7080,675,FALSE
0151000,"Montgomery city, Alabama",B25024_006,8561,772,FALSE
0177256,"Tuscaloosa city, Alabama",B25024_006,4790,659,FALSE
0203000,"Anchorage municipality, Alaska",B25024_006,7463,749,FALSE
0404720,"Avondale city, Arizona",B25024_006,1116,334,FALSE
0407940,"Buckeye city, Arizona",B25024_006,167,93,TRUE
0410530,"Casa Grande city, Arizona",B25024_006,939,264,FALSE
0410670,"Casas Adobes CDP, Arizona",B25024_006,1159,275,FALSE
0411230,"Catalina Foothills CDP, Arizona",B25024_006,1797,328,FALSE
0412000,"Chandler city, Arizona",B25024_006,7032,717,FALSE
0423620,"Flagstaff city, Arizona",B25024_006,3251,566,FALSE
0427400,"Gilbert town, Arizona",B25024_006,2071,340,FALSE
0427820,"Glendale city, Arizona",B25024_006,4545,525,FALSE
0428380,"Goodyear city, Arizona",B25024_006,585,242,TRUE
0439370,"Lake Havasu City city, Arizona",B25024_006,893,286,FALSE
0444270,"Marana town, Arizona",B25024_006,186,96,TRUE
0444410,"Maricopa city, Arizona",B25024_006,15,25,TRUE
0446000,"Mesa city, Arizona",B25024_006,13139,1004,FALSE
0454050,"Peoria city, Arizona",B25024_006,2173,413,FALSE
0455000,"Phoenix city, Arizona",B25024_006,34806,1247,FALSE
0458150,"Queen Creek town, Arizona",B25024_006,136,143,TRUE
0464210,"San Tan Valley CDP, Arizona",B25024_006,0,32,TRUE
0465000,"Scottsdale city, Arizona",B25024_006,7648,837,FALSE
0471510,"Surprise city, Arizona",B25024_006,735,232,FALSE
0473000,"Tempe city, Arizona",B25024_006,6424,794,FALSE
0477000,"Tucson city, Arizona",B25024_006,12585,1011,FALSE
0485540,"Yuma city, Arizona",B25024_006,1770,345,FALSE
0505320,"Bentonville city, Arkansas",B25024_006,897,235,FALSE
0515190,"Conway city, Arkansas",B25024_006,1936,425,FALSE
0523290,"Fayetteville city, Arkansas",B25024_006,3825,637,FALSE
0524550,"Fort Smith city, Arkansas",B25024_006,1945,433,FALSE
0535710,"Jonesboro city, Arkansas",B25024_006,2220,426,FALSE
0541000,"Little Rock city, Arkansas",B25024_006,7627,817,FALSE
